3.444448691783982213e+02,1.665699367874185555e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.682542109590846735e+01,1.811411788858458749e+02,0.000000000000000000e+00,1.000000000000000000e+00
8.365084219181693470e+01,1.811411788858458749e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.192067375345354776e+02,1.811411788858458749e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.360321586304439734e+02,1.811411788858458749e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.841271054795421946e+01,1.957124209842731943e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.523813164386270103e+01,1.957124209842731943e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.107940269865812297e+02,1.957124209842731943e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.276194480824897255e+02,1.957124209842731943e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.444448691783982213e+02,1.957124209842731943e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.682542109590846735e+01,2.102836630827005138e+02,0.000000000000000000e+00,1.000000000000000000e+00
8.365084219181693470e+01,2.102836630827005138e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.192067375345354776e+02,2.102836630827005138e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.360321586304439734e+02,2.102836630827005138e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.841271054795421946e+01,2.248549051811278332e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.523813164386270103e+01,2.248549051811278332e+02,0.000000000000000000e+00,1.000000000000000000e+00
9.206355273977116838e+01,2.248549051811278332e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.107940269865812297e+02,2.248549051811278332e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.276194480824897255e+02,2.248549051811278332e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.444448691783982213e+02,2.248549051811278332e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.682542109590846735e+01,2.394261472795551526e+02,0.000000000000000000e+00,1.000000000000000000e+00
8.365084219181693470e+01,2.394261472795551526e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.192067375345354776e+02,2.394261472795551526e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.360321586304439734e+02,2.394261472795551526e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.523813164386270103e+01,2.539973893779824721e+02,0.000000000000000000e+00,1.000000000000000000e+00
9.206355273977116838e+01,2.539973893779824721e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.107940269865812297e+02,2.539973893779824721e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.276194480824897255e+02,2.539973893779824721e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.682542109590846735e+01,2.685686314764097915e+02,0.000000000000000000e+00,1.000000000000000000e+00
8.365084219181693470e+01,2.685686314764097915e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.004762632877254021e+02,2.685686314764097915e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.023813164386269818e+02,2.685686314764097915e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.192067375345354776e+02,2.685686314764097915e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.523813164386270103e+01,2.831398735748371109e+02,0.000000000000000000e+00,1.000000000000000000e+00
9.206355273977116838e+01,2.831398735748371109e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.088889738356796357e+02,2.831398735748371109e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.257143949315881031e+02,2.831398735748371109e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.771431847947642950e+02,2.831398735748371109e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.939686058906727908e+02,2.831398735748371109e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.107940269865812297e+02,2.831398735748371109e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.004762632877254021e+02,2.977111156732644304e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.173016843836338694e+02,2.977111156732644304e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.341271054795423368e+02,2.977111156732644304e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.519050531509016082e+02,2.977111156732644304e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.687304742468101040e+02,2.977111156732644304e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.855558953427185429e+02,2.977111156732644304e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.023813164386269818e+02,2.977111156732644304e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.088889738356796357e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.257143949315881031e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.425398160274965562e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.593652371234050236e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.761906582193134909e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.930160793152219583e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.098415004111304256e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.266669215070388930e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.434923426029473603e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.603177636988558561e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.771431847947642950e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.939686058906727908e+02,3.122823577716917498e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.341271054795423368e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.509525265754508041e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.677779476713592715e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.846033687672677388e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.014287898631762062e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.182542109590846735e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.350796320549931409e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.519050531509016082e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.687304742468101040e+02,3.268535998701190692e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.593652371234050236e+02,3.414248419685463887e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.761906582193134909e+02,3.414248419685463887e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.930160793152219583e+02,3.414248419685463887e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.098415004111304256e+02,3.414248419685463887e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.266669215070388930e+02,3.414248419685463887e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.434923426029473603e+02,3.414248419685463887e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.503016324892745388e+02,-7.496567879556924652e+01,0.000000000000000000e+00,2.000000000000000000e+00
-9.905035380883963114e+01,-2.953019480531035583e+02,0.000000000000000000e+00,2.000000000000000000e+00
-3.015792964372350866e+02,-3.112419525907447451e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.531248651678567398e+02,-2.351391474158948256e+02,0.000000000000000000e+00,2.000000000000000000e+00
-2.458390592089087932e+02,-3.173857388290645076e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.203395396741324390e+02,-9.556812137479279556e+01,0.000000000000000000e+00,2.000000000000000000e+00
-2.158958113656182434e+02,-3.161124905465614461e+02,0.000000000000000000e+00,2.000000000000000000e+00
-2.236708234568963007e+02,-2.420822501075273294e+02,0.000000000000000000e+00,2.000000000000000000e+00
-2.731385413702427627e+02,-2.440267123664664837e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.129571906275732260e+02,-2.582638601357938342e+02,0.000000000000000000e+00,2.000000000000000000e+00
-9.040420515032768378e+01,-2.039903162345605949e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.139168099688234719e+02,-2.267358626921619873e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.363227583078036957e+02,-2.305230489958418048e+02,0.000000000000000000e+00,2.000000000000000000e+00
-2.856797023519528693e+02,-2.795685646951560557e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.383641019343064897e+02,-2.066367771499915875e+02,0.000000000000000000e+00,2.000000000000000000e+00
-2.141144549094448735e+02,-1.743626283361330422e+02,0.000000000000000000e+00,2.000000000000000000e+00
-9.798518706152339064e+01,-2.233831203498320974e+02,0.000000000000000000e+00,2.000000000000000000e+00
-2.727108002973468501e+02,-1.709062046608504772e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.208284425410071350e+02,-1.567785377585818765e+02,0.000000000000000000e+00,2.000000000000000000e+00
-1.919253135847286842e+02,-1.046454588925696072e+02,0.000000000000000000e+00,2.000000000000000000e+00
